2020-06-15 18:28:05.805 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2020-06-15 18:28:05.917 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2020-06-15 18:28:05.918 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=examendb_pu, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [examendb_pu]
2020-06-15 18:28:05.918 [main] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [examendb_pu] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2020-06-15 18:28:05.930 [main] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: examendb_pu
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/11800460/Desktop/DependenciesExamenPAJavaJEE/target/apache-tomee/webapps/dependencies/WEB-INF/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.h2.Driver
		tomee.jpa.factory.lazy: true
		hibernate.dialect: org.hibernate.dialect.H2Dialect
		javax.persistence.jdbc.url: jdbc:h2:mem:test;INIT=RUNSCRIPT FROM 'classpath:data.sql'
		hibernate.show_sql: true
		hibernate.format_sql: false]
2020-06-15 18:28:05.940 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2020-06-15 18:28:05.944 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2020-06-15 18:28:05.953 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2020-06-15 18:28:06.082 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.12.Final
       |     |  \-[IDENT] Node: 'Message'
       |     \-[ALIAS] Node: 'm'
       \-[SELECT] Node: 'SELECT'
          \-[IDENT] Node: 'm'

2020-06-15 18:28:16.145 [http-nio-8080-exec-2] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select << begin [level=1, statement=select]
2020-06-15 18:28:16.189 [http-nio-8080-exec-2] DEBUG org.hibernate.hql.internal.ast.tree.FromElement - FromClause{level=1} : be.pxl.examen.model.Message (m) -> message0_
2020-06-15 18:28:16.190 [http-nio-8080-exec-2] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : m -> message0_.id
2020-06-15 18:28:16.194 [http-nio-8080-exec-2] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
2020-06-15 18:28:16.194 [http-nio-8080-exec-2] DEBUG org.hibernate.hql.internal.ast.HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} message0_.id ) ( FromClause{level=1} Message message0_ ) )
2020-06-15 18:28:16.213 [http-nio-8080-exec-2] DEBUG org.hibernate.hql.internal.ast.util.JoinProcessor - Tables referenced from query nodes:
 \-QueryNode
    +-SelectClause
    | referencedTables(entity Message): [Message]
    |  +-IdentNode
    |  | persister: SingleTableEntityPersister(be.pxl.examen.model.Message)
    |  | originalText: m
    |  \-SqlFragment
    \-FromClause
       \-FromElement

2020-06-15 18:28:16.221 [http-nio-8080-exec-2] DEBUG org.hibernate.hql.internal.ast.util.JoinProcessor - Using FROM fragment [Message message0_]
2020-06-15 18:28:16.221 [http-nio-8080-exec-2] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select >> end [level=1, statement=select]
2020-06-15 18:28:16.222 [http-nio-8080-exec-2] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (Message)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'message0_.id as id1_0_' {alias=m, className=be.pxl.examen.model.Message, tableAlias=message0_}
    |  \-[SQL_TOKEN] SqlFragment: 'message0_.text as text2_0_'
    \-[FROM] FromClause: 'FROM' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[m], fromElementByTableAlias=[message0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'Message message0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=m,role=null,tableName=Message,tableAlias=message0_,origin=null,columns={,className=be.pxl.examen.model.Message}}

2020-06-15 18:28:16.222 [http-nio-8080-exec-2] DEBUG org.hibernate.hql.internal.ast.ErrorTracker - throwQueryException() : no errors
2020-06-15 18:28:16.238 [http-nio-8080-exec-2] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - HQL: SELECT m FROM be.pxl.examen.model.Message m
2020-06-15 18:28:16.238 [http-nio-8080-exec-2] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - SQL: select message0_.id as id1_0_, message0_.text as text2_0_ from Message message0_
2020-06-15 18:28:16.238 [http-nio-8080-exec-2] DEBUG org.hibernate.hql.internal.ast.ErrorTracker - throwQueryException() : no errors
2020-06-15 18:28:16.274 [http-nio-8080-exec-2] DEBUG org.hibernate.SQL - select message0_.id as id1_0_, message0_.text as text2_0_ from Message message0_
2020-06-15 18:28:16.282 [http-nio-8080-exec-2] DEBUG org.hibernate.loader.Loader - Result set row: 0
2020-06-15 18:28:16.291 [http-nio-8080-exec-2] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[be.pxl.examen.model.Message#1]
2020-06-15 18:28:16.309 [http-nio-8080-exec-2] DEBUG org.hibernate.loader.Loader - Result set row: 1
2020-06-15 18:28:16.309 [http-nio-8080-exec-2] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[be.pxl.examen.model.Message#2]
2020-06-15 18:28:16.314 [http-nio-8080-exec-2] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving attributes for [be.pxl.examen.model.Message#1]
2020-06-15 18:28:16.317 [http-nio-8080-exec-2] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Processing attribute `text` : value = Het is juni.
2020-06-15 18:28:16.317 [http-nio-8080-exec-2] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Attribute (`text`)  - enhanced for lazy-loading? - false
2020-06-15 18:28:16.319 [http-nio-8080-exec-2] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [be.pxl.examen.model.Message#1]
2020-06-15 18:28:16.319 [http-nio-8080-exec-2] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Resolving attributes for [be.pxl.examen.model.Message#2]
2020-06-15 18:28:16.320 [http-nio-8080-exec-2] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Processing attribute `text` : value = Veel succes met de examens!
2020-06-15 18:28:16.320 [http-nio-8080-exec-2] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Attribute (`text`)  - enhanced for lazy-loading? - false
2020-06-15 18:28:16.320 [http-nio-8080-exec-2] DEBUG org.hibernate.engine.internal.TwoPhaseLoad - Done materializing entity [be.pxl.examen.model.Message#2]
2020-06-15 18:28:16.325 [http-nio-8080-exec-2] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2020-06-15 18:28:37.060 [Hibernate Connection Pool Validation Thread] DEBUG org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl - Connection pool now considered primed; min-size will be maintained
2020-06-15 18:29:18.724 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - parse() - HQL: SELECT COUNT(m) FROM be.pxl.examen.model.Message m
2020-06-15 18:29:18.725 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.ast.ErrorTracker - throwQueryException() : no errors
2020-06-15 18:29:18.725 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'FROM'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[DOT] Node: '.'
       |     |  |  |  +-[DOT] Node: '.'
       |     |  |  |  |  +-[IDENT] Node: 'be'
       |     |  |  |  |  \-[IDENT] Node: 'pxl'
       |     |  |  |  \-[IDENT] Node: 'examen'
       |     |  |  \-[IDENT] Node: 'model'
       |     |  \-[IDENT] Node: 'Message'
       |     \-[ALIAS] Node: 'm'
       \-[SELECT] Node: 'SELECT'
          \-[COUNT] Node: 'COUNT'
             \-[IDENT] Node: 'm'

2020-06-15 18:29:18.725 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select << begin [level=1, statement=select]
2020-06-15 18:29:18.725 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.ast.tree.FromElement - FromClause{level=1} : be.pxl.examen.model.Message (m) -> message0_
2020-06-15 18:29:18.728 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : m -> message0_.id
2020-06-15 18:29:18.728 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
2020-06-15 18:29:18.728 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.ast.HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} ( COUNT message0_.id ) ) ( FromClause{level=1} Message message0_ ) )
2020-06-15 18:29:18.729 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.ast.util.JoinProcessor - Tables referenced from query nodes:
 \-QueryNode
    +-SelectClause
    |  +-CountNode
    |  |  \-IdentNode
    |  |    persister: SingleTableEntityPersister(be.pxl.examen.model.Message)
    |  |    originalText: m
    |  \-SqlNode
    \-FromClause
       \-FromElement

2020-06-15 18:29:18.729 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.ast.util.JoinProcessor - Using FROM fragment [Message message0_]
2020-06-15 18:29:18.729 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select >> end [level=1, statement=select]
2020-06-15 18:29:18.729 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (Message)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[COUNT] CountNode: 'COUNT'
    |  |  \-[ALIAS_REF] IdentNode: 'message0_.id' {alias=m, className=be.pxl.examen.model.Message, tableAlias=message0_}
    |  \-[SELECT_COLUMNS] SqlNode: ' as col_0_0_'
    \-[FROM] FromClause: 'FROM' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[m], fromElementByTableAlias=[message0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'Message message0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=m,role=null,tableName=Message,tableAlias=message0_,origin=null,columns={,className=be.pxl.examen.model.Message}}

2020-06-15 18:29:18.729 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.ast.ErrorTracker - throwQueryException() : no errors
2020-06-15 18:29:18.730 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - HQL: SELECT COUNT(m) FROM be.pxl.examen.model.Message m
2020-06-15 18:29:18.730 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - SQL: select count(message0_.id) as col_0_0_ from Message message0_
2020-06-15 18:29:18.730 [http-nio-8080-exec-4] DEBUG org.hibernate.hql.internal.ast.ErrorTracker - throwQueryException() : no errors
2020-06-15 18:29:18.730 [http-nio-8080-exec-4] DEBUG org.hibernate.SQL - select count(message0_.id) as col_0_0_ from Message message0_
2020-06-15 18:29:18.732 [http-nio-8080-exec-4] DEBUG org.hibernate.loader.Loader - Result set row: 0
2020-06-15 18:29:18.732 [http-nio-8080-exec-4] DEBUG org.hibernate.loader.Loader - Result row: 
2020-06-15 18:29:18.732 [http-nio-8080-exec-4] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
